timestep,PositionX,PositionY,geo pos x,geo pos y,Speed,Lane ID,device one coord,device two coord,signalDistance,A1 to P,A2 to P,Delta 1,Delta two,Distance One Prime,Distance 2 Prime,Angle Predict One,Angle Predict Two,X Pos One Prime,Y Pos One Prime,geo Coord X1,geo Coord y1,X Pos 2 Prime,Y Pos 2 Prime,geo Coord X2,geo Coord Y2,AverageX,Average Y,Ave X Geo,Ave Y geo
144.3,2263.733038948209,961.3506725976505,0,0,0.3,322361922#0_0,"[2284.5986, 968.5631431]","[2293.396508, 967.8745266]",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
144.4,2263.75805462012,961.3607716029188,0,0,0.3,322361922#0_0,"[2284.5986, 968.5631431]","[2293.396508, 967.8745266]",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
144.5,2263.781016818157,961.3700416061298,0,0,0.3,322361922#0_0,"[2284.5986, 968.5631431]","[2293.396508, 967.8745266]",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
144.6,2263.805203002645,961.3798057414061,0,0,0.3,322361922#0_0,"[2284.5986, 968.5631431]","[2293.396508, 967.8745266]",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
144.7,2263.8307679295717,961.3901264848438,0,0,0.3,322361922#0_0,"[2284.5986, 968.5631431]","[2293.396508, 967.8745266]",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
144.8,2263.8561053730873,961.4003553916051,0,0,0.3,322361922#0_0,"[2284.5986, 968.5631431]","[2293.396508, 967.8745266]",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
144.9,2263.8798296181963,961.4099330386573,0,0,0.3,322361922#0_0,"[2284.5986, 968.5631431]","[2293.396508, 967.8745266]",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
145.0,2263.905983900958,961.4204917092515,0,0,0.3,322361922#0_0,"[2284.5986, 968.5631431]","[2293.396508, 967.8745266]",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
145.1,2263.928812591304,961.4297078144551,0,0,0.3,322361922#0_0,"[2284.5986, 968.5631431]","[2293.396508, 967.8745266]",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
145.2,2263.9550404076977,961.4402961711012,0,0,0.3,322361922#0_0,"[2284.5986, 968.5631431]","[2293.396508, 967.8745266]",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
145.3,2263.9810639078796,961.4508020438345,0,0,0.3,322361922#0_0,"[2284.5986, 968.5631431]","[2293.396508, 967.8745266]",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
145.4,2264.0056144081163,961.4607132559781,0,0,0.3,322361922#0_0,"[2284.5986, 968.5631431]","[2293.396508, 967.8745266]",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
145.5,2264.032671133236,961.4716362489922,0,0,0.3,322361922#0_0,"[2284.5986, 968.5631431]","[2293.396508, 967.8745266]",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
145.6,2264.0595498847533,961.4824873927929,0,0,0.3,322361922#0_0,"[2284.5986, 968.5631431]","[2293.396508, 967.8745266]",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
145.7,2264.082172697007,961.4916203835415,0,0,0.3,322361922#0_0,"[2284.5986, 968.5631431]","[2293.396508, 967.8745266]",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
145.8,2264.108598763207,961.502288775049,0,0,0.3,322361922#0_0,"[2284.5986, 968.5631431]","[2293.396508, 967.8745266]",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
145.9,2264.133340576309,961.5122772215618,0,0,0.3,322361922#0_0,"[2284.5986, 968.5631431]","[2293.396508, 967.8745266]",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
146.0,2264.1566678318804,961.5216946011049,0,0,0.3,322361922#0_0,"[2284.5986, 968.5631431]","[2293.396508, 967.8745266]",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
146.1,2264.1791775291335,961.5307819265205,0,0,0.3,322361922#0_0,"[2284.5986, 968.5631431]","[2293.396508, 967.8745266]",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
146.2,2264.2054570117584,961.5413911411929,0,0,0.3,322361922#0_0,"[2284.5986, 968.5631431]","[2293.396508, 967.8745266]",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
146.3,2264.229272091233,961.5510054587268,0,0,0.3,322361922#0_0,"[2284.5986, 968.5631431]","[2293.396508, 967.8745266]",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
146.4,2264.2529731877476,961.5605737605263,0,0,0.3,322361922#0_0,"[2284.5986, 968.5631431]","[2293.396508, 967.8745266]",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
146.5,2264.277185111189,961.5703482868016,0,0,0.3,322361922#0_0,"[2284.5986, 968.5631431]","[2293.396508, 967.8745266]",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
146.6,2264.301890937497,961.5803222051887,0,0,0.3,322361922#0_0,"[2284.5986, 968.5631431]","[2293.396508, 967.8745266]",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
146.7,2264.3241945022814,961.5893263134558,0,0,0.3,322361922#0_0,"[2284.5986, 968.5631431]","[2293.396508, 967.8745266]",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
146.8,2264.350206644224,961.5998276007867,0,0,0.3,322361922#0_0,"[2284.5986, 968.5631431]","[2293.396508, 967.8745266]",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
146.9,2264.377251344031,961.6107457390963,0,0,0.3,322361922#0_0,"[2284.5986, 968.5631431]","[2293.396508, 967.8745266]",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
147.0,2264.4039490629743,961.6215237987551,0,0,0.3,322361922#0_0,"[2284.5986, 968.5631431]","[2293.396508, 967.8745266]",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
147.1,2264.426799004007,961.6307484830126,0,0,0.3,322361922#0_0,"[2284.5986, 968.5631431]","[2293.396508, 967.8745266]",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
147.2,2264.4491973203617,961.6397908431646,0,0,0.3,322361922#0_0,"[2284.5986, 968.5631431]","[2293.396508, 967.8745266]",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
147.3,2264.4760995295514,961.6506514569951,0,0,0.3,322361922#0_0,"[2284.5986, 968.5631431]","[2293.396508, 967.8745266]",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
147.4,2264.5036888459895,961.6617894609249,0,0,0.3,322361922#0_0,"[2284.5986, 968.5631431]","[2293.396508, 967.8745266]",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
147.5,2264.530153384833,961.6724733841133,0,0,0.3,322361922#0_0,"[2284.5986, 968.5631431]","[2293.396508, 967.8745266]",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
147.6,2264.555782807282,961.6828201648536,0,0,0.3,322361922#0_0,"[2284.5986, 968.5631431]","[2293.396508, 967.8745266]",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
147.7,2264.5820975940114,961.6934436320449,0,0,0.3,322361922#0_0,"[2284.5986, 968.5631431]","[2293.396508, 967.8745266]",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
147.8,2264.6054013395183,961.7028515204071,0,0,0.3,322361922#0_0,"[2284.5986, 968.5631431]","[2293.396508, 967.8745266]",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
147.9,2264.629995858238,961.7127805031265,0,0,0.3,322361922#0_0,"[2284.5986, 968.5631431]","[2293.396508, 967.8745266]",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
148.0,2264.652488001174,961.721860741739,0,0,0.3,322361922#0_0,"[2284.5986, 968.5631431]","[2293.396508, 967.8745266]",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
148.1,2264.6754597345434,961.7311345944321,0,0,0.3,322361922#0_0,"[2284.5986, 968.5631431]","[2293.396508, 967.8745266]",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
148.2,2264.7024332802575,961.7420240073266,0,0,0.3,322361922#0_0,"[2284.5986, 968.5631431]","[2293.396508, 967.8745266]",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
148.3,2264.730051819036,961.7531738085238,0,0,0.3,322361922#0_0,"[2284.5986, 968.5631431]","[2293.396508, 967.8745266]",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
148.4,2264.7576196842642,961.7643031524473,0,0,0.3,322361922#0_0,"[2284.5986, 968.5631431]","[2293.396508, 967.8745266]",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
148.5,2264.7830241700617,961.7745591246561,0,0,0.3,322361922#0_0,"[2284.5986, 968.5631431]","[2293.396508, 967.8745266]",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
148.6,2264.8082585292295,961.7847464155304,0,0,0.3,322361922#0_0,"[2284.5986, 968.5631431]","[2293.396508, 967.8745266]",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
148.7,2264.8357119251073,961.7958295473603,0,0,0.3,322361922#0_0,"[2284.5986, 968.5631431]","[2293.396508, 967.8745266]",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
148.8,2264.8608160336025,961.8059642551087,0,0,0.3,322361922#0_0,"[2284.5986, 968.5631431]","[2293.396508, 967.8745266]",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
148.9,2264.8881808302253,961.8170116187871,0,0,0.3,322361922#0_0,"[2284.5986, 968.5631431]","[2293.396508, 967.8745266]",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
149.0,2264.915435343684,961.8280144603648,0,0,0.3,322361922#0_0,"[2284.5986, 968.5631431]","[2293.396508, 967.8745266]",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
149.1,2264.9383044494148,961.8372468815479,0,0,0.3,322361922#0_0,"[2284.5986, 968.5631431]","[2293.396508, 967.8745266]",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
149.2,2264.9646320335255,961.8478755151332,0,0,0.3,322361922#0_0,"[2284.5986, 968.5631431]","[2293.396508, 967.8745266]",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
149.3,2264.9893670811557,961.8578612303768,0,0,0.3,322361922#0_0,"[2284.5986, 968.5631431]","[2293.396508, 967.8745266]",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
149.4,2265.0151772260615,961.8682809700624,0,0,0.3,322361922#0_0,"[2284.5986, 968.5631431]","[2293.396508, 967.8745266]",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
149.5,2265.0426038548712,961.8793532958358,0,0,0.3,322361922#0_0,"[2284.5986, 968.5631431]","[2293.396508, 967.8745266]",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
149.6,2265.0689965230035,961.8900082043053,0,0,0.3,322361922#0_0,"[2284.5986, 968.5631431]","[2293.396508, 967.8745266]",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
149.7,2265.0955548675465,961.900729997524,0,0,0.3,322361922#0_0,"[2284.5986, 968.5631431]","[2293.396508, 967.8745266]",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
149.8,2265.122822652708,961.9117381969829,0,0,0.3,322361922#0_0,"[2284.5986, 968.5631431]","[2293.396508, 967.8745266]",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
149.9,2265.1499853375035,961.9227039666742,0,0,0.3,322361922#0_0,"[2284.5986, 968.5631431]","[2293.396508, 967.8745266]",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
150.0,2265.174608821557,961.9326446429056,0,0,0.3,322361922#0_0,"[2284.5986, 968.5631431]","[2293.396508, 967.8745266]",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
150.1,2265.2006547176807,961.9431595570405,0,0,0.3,322361922#0_0,"[2284.5986, 968.5631431]","[2293.396508, 967.8745266]",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
150.2,2265.22684720315,961.9537336503404,0,0,0.3,322361922#0_0,"[2284.5986, 968.5631431]","[2293.396508, 967.8745266]",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
150.3,2265.2511516505333,961.9635455291913,0,0,0.3,322361922#0_0,"[2284.5986, 968.5631431]","[2293.396508, 967.8745266]",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
150.4,2265.277319962914,961.9741098636428,0,0,0.3,322361922#0_0,"[2284.5986, 968.5631431]","[2293.396508, 967.8745266]",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
150.5,2265.3015251774505,961.9838816814852,0,0,0.3,322361922#0_0,"[2284.5986, 968.5631431]","[2293.396508, 967.8745266]",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
150.6,2265.3258660729934,961.9937082747183,0,0,0.3,322361922#0_0,"[2284.5986, 968.5631431]","[2293.396508, 967.8745266]",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
150.7,2265.3508768834135,962.003805317368,0,0,0.3,322361922#0_0,"[2284.5986, 968.5631431]","[2293.396508, 967.8745266]",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
150.8,2265.3755531847373,962.0137673163083,0,0,0.3,322361922#0_0,"[2284.5986, 968.5631431]","[2293.396508, 967.8745266]",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
150.9,2265.4021986839557,962.0245242944914,0,0,0.3,322361922#0_0,"[2284.5986, 968.5631431]","[2293.396508, 967.8745266]",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
151.0,2265.4267110129176,962.034420096619,0,0,0.3,322361922#0_0,"[2284.5986, 968.5631431]","[2293.396508, 967.8745266]",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
151.1,2265.4529406474244,962.0450091872505,0,0,0.3,322361922#0_0,"[2284.5986, 968.5631431]","[2293.396508, 967.8745266]",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
151.2,2265.479240564322,962.0556266513844,0,0,0.3,322361922#0_0,"[2284.5986, 968.5631431]","[2293.396508, 967.8745266]",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
151.3,2265.5026058140847,962.0650593694536,0,0,0.3,322361922#0_0,"[2284.5986, 968.5631431]","[2293.396508, 967.8745266]",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
151.4,2265.5250716519604,962.0741289885256,0,0,0.3,322361922#0_0,"[2284.5986, 968.5631431]","[2293.396508, 967.8745266]",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
151.5,2265.548283650517,962.0834998379892,0,0,0.3,322361922#0_0,"[2284.5986, 968.5631431]","[2293.396508, 967.8745266]",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
151.6,2265.575246131161,962.0943847838356,0,0,0.3,322361922#0_0,"[2284.5986, 968.5631431]","[2293.396508, 967.8745266]",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
151.7,2265.599585710999,962.1042108459093,0,0,0.3,322361922#0_0,"[2284.5986, 968.5631431]","[2293.396508, 967.8745266]",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
151.8,2265.6265845593557,962.1151104736612,0,0,0.3,322361922#0_0,"[2284.5986, 968.5631431]","[2293.396508, 967.8745266]",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
151.9,2265.6533747390886,962.1259258604003,0,0,0.3,322361922#0_0,"[2284.5986, 968.5631431]","[2293.396508, 967.8745266]",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
152.0,2265.678989949977,962.1362669038324,0,0,0.3,322361922#0_0,"[2284.5986, 968.5631431]","[2293.396508, 967.8745266]",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
152.1,2265.7067049793436,962.1474556589686,0,0,0.3,322361922#0_0,"[2284.5986, 968.5631431]","[2293.396508, 967.8745266]",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
152.2,2265.731206860142,962.1573472430981,0,0,0.3,322361922#0_0,"[2284.5986, 968.5631431]","[2293.396508, 967.8745266]",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
152.3,2265.753971108935,962.1665373327869,0,0,0.3,322361922#0_0,"[2284.5986, 968.5631431]","[2293.396508, 967.8745266]",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
152.4,2265.7815998665073,962.1776912593842,0,0,0.3,322361922#0_0,"[2284.5986, 968.5631431]","[2293.396508, 967.8745266]",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
152.5,2265.806002701946,962.1875428581953,0,0,0.3,322361922#0_0,"[2284.5986, 968.5631431]","[2293.396508, 967.8745266]",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
152.6,2265.8320437094194,962.1980557987471,0,0,0.3,322361922#0_0,"[2284.5986, 968.5631431]","[2293.396508, 967.8745266]",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
152.7,2265.8545895115026,962.2071576999402,0,0,0.3,322361922#0_0,"[2284.5986, 968.5631431]","[2293.396508, 967.8745266]",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
152.8,2265.8820593509877,962.2182474701717,0,0,0.3,322361922#0_0,"[2284.5986, 968.5631431]","[2293.396508, 967.8745266]",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
152.9,2265.9070128318417,962.2283213684665,0,0,0.3,322361922#0_0,"[2284.5986, 968.5631431]","[2293.396508, 967.8745266]",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
153.0,2265.9346236531533,962.2394680540672,0,0,0.3,322361922#0_0,"[2284.5986, 968.5631431]","[2293.396508, 967.8745266]",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
153.1,2265.961251991974,962.2502181044754,0,0,0.3,322361922#0_0,"[2284.5986, 968.5631431]","[2293.396508, 967.8745266]",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
153.2,2265.9879970094157,962.2610152588753,0,0,0.3,322361922#0_0,"[2284.5986, 968.5631431]","[2293.396508, 967.8745266]",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
153.3,2266.014731605846,962.2718082062387,0,0,0.3,322361922#0_0,"[2284.5986, 968.5631431]","[2293.396508, 967.8745266]",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
153.4,2266.0404033783334,962.2821720839917,0,0,0.3,322361922#0_0,"[2284.5986, 968.5631431]","[2293.396508, 967.8745266]",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
153.5,2266.0631729264965,962.291364313074,0,0,0.3,322361922#0_0,"[2284.5986, 968.5631431]","[2293.396508, 967.8745266]",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
153.6,2266.085415826793,962.3003439306543,0,0,0.3,322361922#0_0,"[2284.5986, 968.5631431]","[2293.396508, 967.8745266]",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
153.7,2266.1079249737722,962.3094310339204,0,0,0.3,322361922#0_0,"[2284.5986, 968.5631431]","[2293.396508, 967.8745266]",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
153.8,2266.1351632039705,962.3204273018299,0,0,0.3,322361922#0_0,"[2284.5986, 968.5631431]","[2293.396508, 967.8745266]",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
153.9,2266.160808241861,962.3307803866355,0,0,0.3,322361922#0_0,"[2284.5986, 968.5631431]","[2293.396508, 967.8745266]",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
154.0,2266.1884900472,962.3419557289948,0,0,0.3,322361922#0_0,"[2284.5986, 968.5631431]","[2293.396508, 967.8745266]",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
154.1,2266.2127111731775,962.3517339703997,0,0,0.3,322361922#0_0,"[2284.5986, 968.5631431]","[2293.396508, 967.8745266]",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
154.2,2266.238835377514,962.3622804981188,0,0,0.3,322361922#0_0,"[2284.5986, 968.5631431]","[2293.396508, 967.8745266]",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
154.3,2266.2612546820587,962.3713313313528,0,0,0.3,322361922#0_0,"[2284.5986, 968.5631431]","[2293.396508, 967.8745266]",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
154.4,2266.288783546206,962.3824449302618,0,0,0.3,322361922#0_0,"[2284.5986, 968.5631431]","[2293.396508, 967.8745266]",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
154.5,2266.315317559956,962.3931569009656,0,0,0.3,322361922#0_0,"[2284.5986, 968.5631431]","[2293.396508, 967.8745266]",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
154.6,2266.337918826635,962.4022811936119,0,0,0.3,322361922#0_0,"[2284.5986, 968.5631431]","[2293.396508, 967.8745266]",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
154.7,2266.362695472896,962.4122837025195,0,0,0.3,322361922#0_0,"[2284.5986, 968.5631431]","[2293.396508, 967.8745266]",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
154.8,2266.3862444127676,962.4217905775964,0,0,0.3,322361922#0_0,"[2284.5986, 968.5631431]","[2293.396508, 967.8745266]",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
154.9,2266.4103553929954,962.4315243523761,0,0,0.3,322361922#0_0,"[2284.5986, 968.5631431]","[2293.396508, 967.8745266]",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
155.0,2266.4353801836396,962.4416270389421,0,0,0.3,322361922#0_0,"[2284.5986, 968.5631431]","[2293.396508, 967.8745266]",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
155.1,2266.461425863191,962.452141865645,0,0,0.3,322361922#0_0,"[2284.5986, 968.5631431]","[2293.396508, 967.8745266]",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
155.2,2266.4861253217928,962.4621132133439,0,0,0.3,322361922#0_0,"[2284.5986, 968.5631431]","[2293.396508, 967.8745266]",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
155.3,2266.5118429143963,962.4724955890046,0,0,0.3,322361922#0_0,"[2284.5986, 968.5631431]","[2293.396508, 967.8745266]",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
155.4,2266.53613587708,962.4823028314006,0,0,0.3,322361922#0_0,"[2284.5986, 968.5631431]","[2293.396508, 967.8745266]",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
155.5,2266.5637001143523,962.4934307106921,0,0,0.3,322361922#0_0,"[2284.5986, 968.5631431]","[2293.396508, 967.8745266]",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
155.6,2266.5894289522125,962.5038176261435,0,0,0.3,322361922#0_0,"[2284.5986, 968.5631431]","[2293.396508, 967.8745266]",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
155.7,2266.612729953458,962.5132244066276,0,0,0.3,322361922#0_0,"[2284.5986, 968.5631431]","[2293.396508, 967.8745266]",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
155.8,2266.6358271280083,962.5225489008205,0,0,0.3,322361922#0_0,"[2284.5986, 968.5631431]","[2293.396508, 967.8745266]",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
155.9,2266.6633355081626,962.5336542301952,0,0,0.3,322361922#0_0,"[2284.5986, 968.5631431]","[2293.396508, 967.8745266]",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
156.0,2266.6883871808095,962.5437677692175,0,0,0.3,322361922#0_0,"[2284.5986, 968.5631431]","[2293.396508, 967.8745266]",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
156.1,2266.713176728834,962.553775486659,0,0,0.3,322361922#0_0,"[2284.5986, 968.5631431]","[2293.396508, 967.8745266]",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
156.2,2266.735669144885,962.5628558355301,0,0,0.3,322361922#0_0,"[2284.5986, 968.5631431]","[2293.396508, 967.8745266]",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
156.3,2266.760896768571,962.5730404072424,0,0,0.3,322361922#0_0,"[2284.5986, 968.5631431]","[2293.396508, 967.8745266]",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
156.4,2266.783981790629,962.5823599953874,0,0,0.3,322361922#0_0,"[2284.5986, 968.5631431]","[2293.396508, 967.8745266]",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
156.5,2266.807463723065,962.5918398190846,0,0,0.3,322361922#0_0,"[2284.5986, 968.5631431]","[2293.396508, 967.8745266]",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
156.6,2266.834181978361,962.6026261694153,0,0,0.3,322361922#0_0,"[2284.5986, 968.5631431]","[2293.396508, 967.8745266]",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
156.7,2266.8613786534515,962.6136056612312,0,0,0.3,322361922#0_0,"[2284.5986, 968.5631431]","[2293.396508, 967.8745266]",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
